pages,success_rate,norm_rating,norm_num_awards,norm_num_ratings
11,0.20108183246752692,0.772888888888889,0.013550135501355013,0.004338169978508833
12,0.201751918205679,0.7998000000000001,0.0024390243902439024,0.002329624042228209
13,0.20571880007130547,0.8046666666666668,0.008130081300813009,0.0019483710169291293
14,0.21659371085502363,0.81325,0.024390243902439025,0.004344355615216457
15,0.2087993689222613,0.779,0.024390243902439025,0.0074169878841672445
16,0.21878758947573432,0.8365,0.01829268292682927,0.0020649920492787897
17,0.21274791194600162,0.8344999999999999,0.006097560975609756,0.0042965258327870804
18,0.21593746371011677,0.828,0.016260162601626018,0.003229529637215021
20,0.20450930169741605,0.786,0.012195121951219513,0.007646962887225214
21,0.20504419550305952,0.8175,0.0,0.0026767820122381514
22,0.19964858596344862,0.7979999999999999,0.0,0.0005943438537945483
23,0.19111589313101596,0.759,0.0,0.005463572524063869
24,0.21024899295545557,0.8299047619047619,0.0034843205574912896,0.0041225688020778955
25,0.2054514033537379,0.796,0.012195121951219513,0.0014153695125125848
26,0.2130539347390308,0.8334285714285714,0.003484320557491289,0.011818526412569173
27,0.19976907519678166,0.798,0.0,0.0010763007871266272
28,0.22903201085482983,0.8146666666666667,0.048780487804878044,0.0039004011428965713
29,0.25114120204715296,0.881,0.06097560975609756,0.001613588676416624
30,0.22655757340757082,0.8268888888888889,0.03794037940379404,0.003460645933806369
31,0.18952686674674887,0.7566666666666667,0.0,0.0014408003203288597
32,0.22590830566201184,0.8449074074074074,0.026874435411020775,0.004976944418598357
33,0.1984758671304326,0.792,0.0,0.0019034685217304032
34,0.212113758017943,0.8171999999999999,0.014634146341463417,0.001986739388845154
35,0.2134964177322515,0.8526666666666666,0.0,0.0013190042623392997
36,0.195619305982016,0.7804,0.0,0.002077223928064007
37,0.2235920476876509,0.8375999999999999,0.014634146341463414,0.027499898067676786
38,0.21010858664886223,0.8046666666666668,0.016260162601626018,0.003247354725530231
39,0.19766556161573712,0.79,0.0,0.0006622464629483846
40,0.23039722848086863,0.8394901960784313,0.03873744619799139,0.004623825449060313
41,0.19091492453871703,0.763,0.0,0.0006596981548681309
42,0.20355159760652963,0.7959999999999999,0.008130081300813009,0.0019462278244924032
43,0.21114102258506645,0.8300000000000001,0.0,0.014564090340265777
44,0.2202833243003063,0.8168000000000001,0.02682926829268293,0.010674760615859414
45,0.19826158709149969,0.7919999999999999,0.0,0.0010463483659987225
46,0.23151437866339608,0.8340000000000001,0.04268292682926829,0.0066916609950476574
47,0.1913851400445575,0.7633333333333333,0.0,0.0022072268448966406
48,0.21293958071704072,0.8225862068965517,0.013036164844407064,0.0030997862827969276
49,0.20241545262656074,0.808,0.0,0.0016618105062429626
50,0.1997267668696465,0.78125,0.006097560975609756,0.005461945527366476
51,0.1899678970682173,0.7593333333333333,0.0,0.0005382549395358368
52,0.22591856993884596,0.83025,0.03353658536585366,0.006351109023676527
53,0.19563323652376277,0.7813333333333333,0.0,0.001199612761717774
54,0.2074562689424234,0.826,0.0,0.003825075769693586
55,0.1948480805818427,0.7683333333333334,0.0040650406504065045,0.0029289076932244805
56,0.20690906895598207,0.8144444444444444,0.0040650406504065045,0.005061750078670844
57,0.20272525228810062,0.8088571428571428,0.0,0.002043866295259632
58,0.20259502300051607,0.8072307692307692,0.0,0.0031493227712949892
59,0.19311926277839286,0.7695000000000001,0.0,0.0029770511135714262
60,0.20509505442535833,0.8,0.009146341463414635,0.0020875347746041107
61,0.20987769344020174,0.8256,0.0024390243902439024,0.00903272498031922
62,0.20537350946448313,0.8064545454545455,0.004434589800443459,0.006170312802500208
63,0.2033720085476787,0.8103333333333333,0.0,0.003154700857381521
64,0.20903020913977394,0.8060357142857143,0.010452961672473867,0.009179198928433652
65,0.20029585177262924,0.797,0.0,0.004183407090516949
66,0.19404221683984707,0.7745,0.0,0.0016688673593882805
67,0.19802393985867595,0.7864615384615384,0.001876172607879925,0.0018818757574054134
68,0.19942173087357568,0.7965,0.0,0.0011869234943027672
69,0.19696489712153575,0.7866666666666667,0.0,0.0011929218194762874
70,0.20446396182394166,0.8105000000000001,0.0020325203252032522,0.003290806645360198
71,0.19644038935011088,0.7828,0.0,0.002961557400443484
72,0.20631074302046626,0.7945,0.012195121951219513,0.00635272817942598
73,0.20286812623298905,0.8094285714285715,0.0,0.002043933503384825
74,0.20696153125545066,0.8153333333333334,0.005420054200542005,0.0016726832873853782
75,0.19752944588951626,0.7763333333333332,0.0040650406504065045,0.00565436892391876
76,0.21660511656914183,0.8363999999999999,0.009756097560975611,0.010508271154616175
77,0.19603494748745048,0.769,0.006097560975609756,0.0029446679985823568
78,0.20806529078939529,0.828,0.0,0.004261163157581099
79,0.19821012427509566,0.7739999999999999,0.008869179600886918,0.0011021378986088447
80,0.2031269438813463,0.8015135135135135,0.003955174686882004,0.003083912638107702
81,0.19808806858633982,0.7912,0.0,0.0011522743453592564
82,0.20608496204210763,0.8145714285714286,0.003484320557491289,0.002799778482019362
83,0.19447036251723956,0.7683333333333334,0.0040650406504065045,0.001418035434811927
84,0.2011914296756089,0.7886,0.007317073170731709,0.001531572360972152
85,0.20953740392257,0.8186666666666667,0.008130081300813009,0.003222786421987273
86,0.21766979499665245,0.8248888888888889,0.02168021680216802,0.0024298574933848535
87,0.19956129560239314,0.7971428571428572,0.0,0.0011023252667154448
88,0.21004447882901986,0.8145454545454546,0.011086474501108647,0.0034595117684074806
89,0.20691884415619288,0.8057142857142858,0.010452961672473868,0.0010551675655380032
90,0.20941733443733243,0.815,0.010670731707317072,0.0013278743346955674
91,0.1970065047043706,0.7823636363636364,0.0022172949002217295,0.0012277926534024438
92,0.204231716021345,0.8002857142857144,0.005226480836236934,0.006188188127191825
93,0.20253419592302835,0.7815000000000001,0.012195121951219513,0.004246539789674412
94,0.1968403968697712,0.7762,0.004878048780487805,0.0014054899181091397
95,0.2100064642735048,0.8382499999999999,0.0,0.0017758570940192386
96,0.20581225771902892,0.7902168674698794,0.013811342932706434,0.005409477540823281
97,0.2205347641112648,0.8306666666666667,0.024390243902439022,0.0026919019735143234
98,0.2115205097431202,0.7952727272727272,0.024390243902439025,0.002028823894875413
99,0.19298182154629767,0.766,0.0,0.005927286185190644
100,0.20254379436488779,0.8027058823529413,0.0028694404591104736,0.0017304141883890136
101,0.21222339721908223,0.831,0.008130081300813009,0.0016334262747029066
102,0.20766972444512033,0.8073333333333333,0.01084010840108401,0.0016653476449799986
103,0.21035764726887543,0.7988,0.004878048780487805,0.032874491514526136
104,0.21126503286346182,0.8058571428571428,0.016550522648083623,0.006101943300537261
105,0.2278153990837234,0.7971111111111111,0.05420054200542005,0.005749401212942373
106,0.2084635487271056,0.8146666666666667,0.008130081300813009,0.0029273656401297625
107,0.20175019163331404,0.7722857142857142,0.013937282229965157,0.006840487787611571
108,0.20337950788527798,0.8035555555555556,0.0040650406504065045,0.0018323946847433623
109,0.197118607773742,0.7711428571428571,0.003484320557491289,0.010362932837128278
110,0.20744305901694093,0.801,0.012195121951219514,0.004381992165324819
111,0.21040052501348178,0.8131428571428572,0.010452961672473868,0.0075533195661222656
112,0.20164635911932344,0.7849152542372881,0.009508061182306739,0.0026540598753921865
113,0.21989402901487323,0.8099999999999999,0.03252032520325203,0.004535465652988918
114,0.19719273709002128,0.7612857142857142,0.012195121951219511,0.0030949901719318257
115,0.19817875878958577,0.7726666666666666,0.008130081300813009,0.003788205890050395
116,0.19898501782521583,0.7878666666666666,0.0032520325203252032,0.0015693395935461678
117,0.2010329476402916,0.7702,0.014634146341463417,0.004663497878239488
118,0.2020640352793869,0.806888888888889,0.0,0.0013672522286587692
119,0.20129121075634243,0.7862,0.007317073170731709,0.004330696683906297
120,0.20671879475827737,0.7899310344827587,0.01682085786375105,0.0033024288228487605
121,0.20288855947557904,0.7919999999999999,0.0040650406504065045,0.011424156601503163
122,0.19787200603204125,0.788625,0.0,0.0028630241281649986
123,0.20139484504240573,0.79125,0.003048780487804878,0.008231819194013279
124,0.1961088534050144,0.7691428571428572,0.006968641114982578,0.001355274247235394
125,0.20219579218971206,0.8009999999999999,0.003048780487804878,0.0016856077832385625
126,0.19848977724850936,0.7807272727272726,0.005543237250554323,0.002145361765656021
127,0.20391588786175988,0.8011818181818182,0.005543237250554323,0.003395258764112637
128,0.2087200858973011,0.8046206896551724,0.013456686291000842,0.0033462813520303354
129,0.20902826801165364,0.7903636363636365,0.019955654101995565,0.005838127478986973
130,0.21178064463913626,0.8012,0.02113821138211382,0.0036461557923173345
131,0.19999832426101963,0.7737142857142858,0.010452961672473868,0.005373087984845016
132,0.20917362157473926,0.8173333333333334,0.008130081300813007,0.0031009903639977127
133,0.20182995425815,0.8025714285714286,0.0,0.0047483884611714015
134,0.20586836377546308,0.7718571428571429,0.024390243902439025,0.002835824439831478
135,0.2054885867878956,0.786125,0.01676829268292683,0.0022927617857288474
136,0.21056563380451343,0.8183414634146341,0.010707911957168352,0.002505247889082945
137,0.21865268232152896,0.818,0.024390243902439025,0.007830241481237753
138,0.20147579673514449,0.7878823529411765,0.007173601147776184,0.0036736317038490564
139,0.1912957639986356,0.7539999999999999,0.004878048780487805,0.0014269584335667843
140,0.2008374882295222,0.7905882352941176,0.004304160688665711,0.004153396246639692
141,0.22536138335243594,0.773,0.036585365853658534,0.05527480170242662
142,0.20111452355092832,0.7848421052631579,0.008985879332477534,0.0016442302756002412
143,0.20214650226472,0.7578823529411765,0.02295552367288379,0.004792608771935974
144,0.20965415213901115,0.8042142857142858,0.015156794425087109,0.004088733991584647
145,0.2276001506303472,0.7781666666666668,0.06300813008130081,0.006217675692120474
146,0.20227205343378168,0.7795714285714286,0.010452961672473868,0.00861086181875044
147,0.19627850632605248,0.7689090909090909,0.006651884700665189,0.0029011649937885436
148,0.21329014546568342,0.7923636363636363,0.028824833702882482,0.0031472780933323717
149,0.2067787948970448,0.7668,0.027642276422764227,0.0050306267426506795
150,0.20775388349776908,0.788,0.020086083213773316,0.0028433675635296664
151,0.20963830221981444,0.8008000000000001,0.017073170731707315,0.0036068674158431053
152,0.2182909445639221,0.8232941176470588,0.02295552367288379,0.003958613262861968
153,0.20570017883034833,0.7559999999999999,0.03048780487804878,0.005825105565295755
154,0.19612069961935322,0.7621666666666668,0.008130081300813009,0.006055969209120173
155,0.20697536970486793,0.7952727272727272,0.015521064301552106,0.0015866229436401215
156,0.2069477464090965,0.7892631578947369,0.01797175866495507,0.002584310411738906
157,0.20331026399254506,0.7978823529411765,0.007173601147776184,0.0010115007334514949
158,0.21093536548184258,0.82,0.010269576379974327,0.003202309167421736
159,0.20879165171786754,0.796,0.015853658536585366,0.007459289798299455
160,0.20670922508437112,0.7963146067415731,0.013839408057001918,0.0028434774819075855
161,0.20041352012740737,0.7746000000000001,0.012195121951219513,0.002663836607190463
162,0.20414725600414882,0.778,0.01682085786375105,0.004947308289093263
163,0.20700955653141148,0.8041666666666667,0.01016260162601626,0.0035463562069466617
164,0.2062432017364497,0.7989090909090909,0.012195121951219513,0.0016734721342689628
165,0.2046998984102136,0.7831111111111111,0.014905149051490516,0.005878184426762235
166,0.21244635665764183,0.7887000000000001,0.029268292682926834,0.002548841264713539
167,0.20540451919378744,0.8008695652173913,0.009544008483563097,0.00166049459063229
168,0.20888848606518207,0.8146000000000001,0.007926829268292683,0.005100285724142907
169,0.2107109735646368,0.7772307692307692,0.0300187617260788,0.005575601575620394
170,0.20390573709417917,0.7878947368421053,0.012836970474967907,0.0020542705846755523
171,0.21320595086448937,0.77075,0.039634146341463415,0.002805510775030658
172,0.20012503514933344,0.7903333333333333,0.0027100271002710027,0.0047467530634583595
173,0.21786958913713286,0.8144444444444444,0.027100271002710025,0.002833370098667004
174,0.21156754683857187,0.8091000000000002,0.017073170731707315,0.0030238458908728233
175,0.20466269314101002,0.7978461538461539,0.009380863039399624,0.0020428926390869567
176,0.20978056568594308,0.8053885350318472,0.014137020351095231,0.005459687009734742
177,0.2037032377170718,0.7841176470588236,0.014347202295552367,0.0020008992183589615
178,0.2079819087609066,0.8051666666666667,0.01016260162601626,0.0064357651249272105
179,0.20550334917325938,0.7888333333333333,0.014227642276422764,0.0047247788068586335
180,0.20810772618855283,0.8023902439024391,0.013682331945270673,0.002675996961231064
181,0.20805556516133417,0.7845945945945946,0.021753460777851022,0.0041207444950399855
182,0.21983842068863862,0.8023478260869565,0.02863202545068929,0.019741805766219478
183,0.20875895403078223,0.7997391304347827,0.015906680805938492,0.003483324076469288
184,0.2192704906503808,0.8187924528301886,0.025310630464795217,0.007668248841744047
185,0.20304497951961784,0.8010909090909091,0.004434589800443459,0.0022198293866753493
186,0.2133008999470309,0.8019999999999999,0.02357723577235772,0.004049128243408115
187,0.21177369706585608,0.8147777777777778,0.013550135501355013,0.005216739482936529
188,0.20235004957349026,0.7961111111111111,0.0047425474254742545,0.003803992331901402
189,0.19853807571422594,0.7874285714285715,0.0023228803716608595,0.002077970685010602
190,0.21067868931544786,0.8141714285714285,0.011846689895470384,0.004849948899422145
191,0.20195130955772628,0.7874814814814814,0.009033423667570008,0.002256909414283512
192,0.21147755820020817,0.8151322314049587,0.01390848619229994,0.0029610290112740906
193,0.21094963786276869,0.805047619047619,0.017421602787456445,0.0039077268285426636
194,0.21610831687036375,0.8077391304347826,0.019088016967126194,0.018518103112419967
195,0.21267996218076102,0.7798181818181817,0.031042128603104215,0.008817409698653838
196,0.20870510722988755,0.8160625,0.006859756097560976,0.005038416724428316
197,0.20463174897354344,0.7907333333333334,0.01138211382113821,0.005029434918563915
198,0.20673413928240808,0.7911515151515152,0.015521064301552107,0.004742913375012961
199,0.21628548227834846,0.8130833333333333,0.0233739837398374,0.00531062830038567
200,0.21175869777103143,0.8218444444444445,0.011653116531165313,0.001884113577350603
201,0.2142846565741158,0.800962962962963,0.024390243902439025,0.00739517552862219
202,0.2097298352666197,0.8138095238095238,0.011614401858304297,0.001881013540346307
203,0.2056285769452443,0.8072173913043478,0.006362672322375397,0.002571571831878622
204,0.20467434346236146,0.7945454545454546,0.009608277900960829,0.004935363502069583
205,0.2096249031376349,0.8018787878787879,0.01699926090169993,0.002622302868351815
206,0.20659543325421165,0.8135384615384615,0.005628517823639776,0.001586235831105499
207,0.20439716461678423,0.801142857142857,0.004355400696864111,0.007734999930551603
208,0.21042823881064218,0.7960444444444446,0.02059620596205962,0.004476098874005028
209,0.21000116989351494,0.7908148148148149,0.021680216802168025,0.005829431154908904
210,0.20838235695354332,0.8042285714285714,0.011149825783972125,0.007001204817657636
211,0.20126802560817703,0.7936153846153846,0.004690431519699812,0.002075854777923847
212,0.20932390304885062,0.8007567567567567,0.016479894528675015,0.0035790663812957195
213,0.20866922650422584,0.7888461538461539,0.019699812382739212,0.006431127405271095
214,0.205274006918232,0.7964444444444445,0.01084010840108401,0.002971366426315476
215,0.20556547617478768,0.7977575757575758,0.011086474501108647,0.0023313799393576335
216,0.20944615885181456,0.8066792452830188,0.013805798435342844,0.00349379325355371
217,0.21271274309839125,0.7921904761904761,0.025551684088269456,0.0075571280265498975
218,0.21581895002592869,0.794,0.029810298102981032,0.009655203897752644
219,0.21258314628369537,0.7915000000000001,0.027439024390243903,0.003954536354293756
220,0.20649529315704282,0.7980416666666666,0.012703252032520325,0.0025330018964639417
221,0.20251951459406953,0.77976,0.012682926829268294,0.004952204717741556
222,0.2027285663169418,0.7870697674418605,0.009075439591605219,0.005693618642696172
223,0.20236646100210834,0.7956666666666666,0.0060975609756097554,0.0016040553905471622
224,0.2101604383836538,0.794188679245283,0.021445006902899216,0.0035630604835338022
225,0.2064885155413382,0.79,0.016260162601626018,0.0034337369621008076
226,0.2164299701326706,0.7877058823529411,0.0351506456241033,0.0077127069295346
227,0.20748017534374016,0.7916000000000001,0.013821138211382113,0.010678424952196354
228,0.20545388343166254,0.7932727272727274,0.01197339246119734,0.004596021531528167
229,0.20581672527063405,0.7911111111111111,0.012872628726287264,0.00641053251885051
230,0.2110737984760869,0.7792777777777778,0.029810298102981032,0.0053968199206077885
231,0.21423203917021402,0.8015333333333333,0.026016260162601626,0.0033623030223195196
232,0.20835207356660393,0.80444,0.012195121951219513,0.004578050363976804
233,0.22148253484689384,0.7851333333333333,0.04390243902439025,0.012991928005461482
234,0.20803684273310563,0.8014814814814815,0.014453477868112016,0.001758933714717041
235,0.21895486331783862,0.783,0.04420731707317073,0.004404819125012937
236,0.21252715614238607,0.8109285714285714,0.018292682926829267,0.0025946872873142874
237,0.2142922202304809,0.7935897435897435,0.023764853033145718,0.016049431265888477
238,0.20491002282378415,0.7885806451612903,0.014162077104642014,0.0027352919245621893
239,0.2036270029045822,0.7977142857142858,0.0060975609756097554,0.00459860395282348
240,0.20853322369852081,0.8004696356275304,0.014811889009578355,0.004039481147396196
241,0.21135631772513097,0.7880526315789474,0.025673940949935813,0.006024757421704833
242,0.20724306281031213,0.7962051282051282,0.013758599124452783,0.005249924787214768
243,0.21200720138593107,0.7831219512195121,0.0297441998810232,0.005418454562165675
244,0.20416669748987926,0.7746000000000001,0.01804878048780488,0.005969228983907239
245,0.20607502441810452,0.7903076923076923,0.015009380863039398,0.003973643638646979
246,0.20850961150440978,0.7935873015873016,0.018583042973286876,0.0032850584837637864
247,0.20619906383079195,0.7825161290322581,0.01966955153422502,0.0029410232224596315
248,0.20891741225156912,0.7906575342465754,0.020380888740394253,0.004250337278912658
249,0.21230879087941956,0.806,0.016260162601626018,0.010714838314426196
250,0.21118650544215758,0.7875555555555555,0.027100271002710025,0.0029899242076547867
251,0.20530296604431258,0.7920588235294117,0.01291248206599713,0.003328076515844342
252,0.20360487248907236,0.7813617021276597,0.014530358069538141,0.003997071689553449
253,0.20119748360517137,0.7695172413793103,0.015138772077375946,0.004995148886623245
254,0.20574098607302302,0.7876,0.016260162601626015,0.002843619088840031
255,0.20174332245317395,0.7796774193548388,0.011801730920535011,0.003692408616786974
256,0.20785481531942726,0.7947701492537314,0.017036767382599197,0.002575577258779322
257,0.20826112951384457,0.7904347826086956,0.019088016967126194,0.004433701512430221
258,0.21512945200311828,0.8003888888888889,0.027777777777777776,0.004573363568028587
259,0.2065312257109904,0.782125,0.019817073170731708,0.004365756502498126
260,0.20448249716521047,0.78916,0.012682926829268294,0.0034041350023052384
261,0.21241125605889966,0.7986206896551724,0.024390243902439022,0.0022438467755480527
262,0.21024838536046336,0.7849433962264151,0.02577082374597331,0.0045084977234917225
263,0.20657389694022496,0.7786000000000001,0.02195121951219512,0.0037931487365096494
264,0.20816381089325248,0.7948253968253968,0.016260162601626018,0.005309521544361072
265,0.20420742330845318,0.7912499999999999,0.011178861788617886,0.003221969656576935
266,0.20704589435116463,0.7863243243243243,0.019775873434410018,0.0023075062115141902
267,0.21356665140040476,0.7932000000000001,0.028292682926829266,0.004481239747960569
268,0.20439894106944026,0.7951627906976744,0.01020986954055587,0.0020132344989747322
269,0.20547862710933584,0.7745454545454545,0.022172949002217293,0.0030231558874541696
270,0.20734186088984474,0.7995757575757576,0.013303769401330377,0.0031841471809606198
271,0.21229544509956727,0.803448275862069,0.021867115222876366,0.0019992740904473355
272,0.20350829933592351,0.7843763837638377,0.013410134101341014,0.0028365453771744204
273,0.21030824934599285,0.7966153846153846,0.019699812382739212,0.0052179880031083935
274,0.2090740432825936,0.7947500000000001,0.019308943089430895,0.002928286951512623
275,0.207879487228275,0.7705365853658537,0.026174895895300417,0.008631571756645433
276,0.20866074263128748,0.8015714285714285,0.013937282229965157,0.00519697749379109
277,0.20574534311627446,0.7844705882352941,0.013868962219033954,0.010772859791735812
278,0.21451914752383464,0.7917142857142857,0.031010452961672475,0.004341398457707943
279,0.2074510559108164,0.7828999999999999,0.018902439024390243,0.00909934559448499
280,0.20864529677111174,0.7867179487179486,0.0225140712945591,0.002835095777380128
281,0.21355884291675972,0.7937241379310345,0.028595458368376785,0.003320316999250838
282,0.20511746426574037,0.7957222222222222,0.01084010840108401,0.003067418038571191
283,0.2042234481201303,0.7844285714285714,0.013937282229965157,0.004590656592019349
284,0.20496734004467035,0.7904347826086956,0.013255567338282079,0.0029234428934216085
285,0.2093067644158396,0.7872,0.023693379790940768,0.0026402980814768584
286,0.2082185383340885,0.8038,0.012195121951219513,0.004683909433914922
287,0.20824791688282396,0.8016888888888889,0.013550135501355013,0.004202507639696942
288,0.20770288778568366,0.7893015075376885,0.018078195857335458,0.005353651890375321
289,0.20853441044321536,0.7812608695652175,0.021739130434782608,0.009398511338078902
290,0.20726211072406933,0.7846229508196721,0.01999200319872051,0.0044414856791641436
291,0.20651551794835055,0.7827777777777778,0.017953929539295393,0.0073764349370337035
292,0.21016112525054526,0.7875384615384615,0.023764853033145718,0.005576333397428057
293,0.20462234575037927,0.7783157894736842,0.017115960633290545,0.005941672261251802
294,0.21494580315512846,0.7911228070175439,0.030380830124090714,0.007898745354788588
295,0.20422446365405528,0.7734893617021277,0.019200830306175403,0.005006832301742633
296,0.20887119385051306,0.8049873417721519,0.01234949058351343,0.0057984524628735086
297,0.21007210333884266,0.8042916666666667,0.016260162601626018,0.003476421485451905
298,0.2122969684447361,0.8033061224489796,0.02140368342458935,0.003074384480786189
299,0.20374920476412747,0.7897500000000001,0.010670731707317074,0.00390535564187568
300,0.2120009571975596,0.8052982456140351,0.019683354728284128,0.003338873719635104
301,0.21006222260627994,0.7978333333333334,0.012872628726287264,0.01667029963921185
302,0.2107566125667608,0.8060370370370371,0.015356820234869015,0.0062757727602680705
303,0.20800396809779848,0.7946538461538462,0.01594746716697936,0.0054670919033889065
304,0.20889344211466912,0.7906127167630058,0.020936134216833498,0.003088783262003671
305,0.20819875154200973,0.7818688524590164,0.022391043582566973,0.006144066543888562
306,0.21393287014073817,0.7856610169491526,0.03100454733360893,0.008061368946582199
307,0.21007160215849247,0.7778805970149254,0.02803057881325082,0.006344653992542813
308,0.21008574134080954,0.7831428571428573,0.02613240418118467,0.004935299858011634
309,0.20378591107966215,0.7798305084745762,0.014882182720132286,0.005548770403807756
310,0.21093653358749787,0.786970297029703,0.026080656846172424,0.004614523627943574
311,0.21301023573673167,0.7871538461538462,0.030487804878048783,0.0039114870369829765
312,0.21180702712503485,0.7931898734177215,0.02531645569620253,0.0034053236900128277
313,0.20974418002934495,0.7872,0.024390243902439025,0.0029962323125016523
314,0.2090267025751724,0.8002641509433962,0.015646571560055226,0.004549516237182935
315,0.20861430892196675,0.7945581395348839,0.01758366420873511,0.004731767735513083
316,0.21659112927315777,0.8127719298245615,0.025246041934103552,0.003100503399862538
317,0.20454001436034888,0.7898421052631579,0.012195121951219513,0.0039277082757986585
318,0.20807437561331946,0.8044090909090909,0.012195121951219513,0.0034981676417479442
319,0.20515014254779607,0.7907222222222222,0.011517615176151762,0.006843117616658494
320,0.20768698895891335,0.7897416481069042,0.01857786952034331,0.0038505686880625795
321,0.21637191810941273,0.8114117647058823,0.0234337637494022,0.0072083802329640945
322,0.21016494225024365,0.8092285714285714,0.01289198606271777,0.005647225446967637
323,0.20892093917808238,0.7913125,0.018673780487804877,0.007023695736719787
324,0.20963414994509486,0.7949459459459459,0.017798286090969017,0.00799408165249546
325,0.21610653915655698,0.7927272727272728,0.02827050997782705,0.015157863943301108
326,0.2100673736682935,0.7929090909090909,0.021222679759265128,0.004915044245552747
327,0.20420453715042974,0.7862222222222223,0.01084010840108401,0.008915709577328764
328,0.21430411275448413,0.794056338028169,0.029199587770525594,0.004760937448716335
329,0.20930037358525816,0.7959111111111111,0.017344173441734417,0.006602036346452807
330,0.20820087934382459,0.8056,0.01178861788617886,0.003626281602940669
331,0.2099267327576981,0.7973571428571429,0.0156794425087108,0.010990903156227975
332,0.21476739381875423,0.8088,0.022222222222222223,0.005825130830572448
333,0.21320555824814558,0.7926875,0.027439024390243903,0.005256684212094505
334,0.21298112422976073,0.8061777777777778,0.018970189701897018,0.007806339737471123
335,0.21528681637444957,0.7966923076923076,0.02720450281425891,0.01004595217697285
336,0.20599971395960856,0.7896666666666667,0.015421344689637372,0.0034894997924928392
337,0.21097441552781768,0.7957142857142857,0.02013162988772745,0.007920116621530188
338,0.2073004089490507,0.7920322580645162,0.015735641227380016,0.005698095276926599
339,0.2123950547434997,0.7982903225806451,0.023210070810385522,0.004869754772582664
340,0.20525599958066898,0.794961038961039,0.011086474501108648,0.003890010359419685
341,0.21059200266956615,0.7905633802816902,0.02026794915836482,0.011268732079844792
342,0.21033347839469504,0.7944666666666667,0.01978319783197832,0.007300851248156942
343,0.21684041426828776,0.8010877192982456,0.029525032092426188,0.007223873590053122
344,0.20791965822368105,0.7960256410256411,0.01657285803627267,0.002507275796537775
345,0.21106072565493977,0.7958545454545455,0.022172949002217293,0.004042459160779065
346,0.21035129793314908,0.805,0.016585365853658537,0.003234460025279216
